event_ticker,market_ticker,market_title,yes_subtitle,series_ticker,away_team,home_team,kickoff_ts,matched_via
KXNCAAFGAME-25NOV22SAMFTXAM,KXNCAAFGAME-25NOV22SAMFTXAM-TXAM,Samford at Texas A&M Winner?,TXAM,KXNCAAFGAME,Samford,Texas A&M,1763830800,API_UPDATE
KXNCAAFGAME-25NOV22BRYASTON,KXNCAAFGAME-25NOV22BRYASTON-STON,Bryant at Stony Brook Winner?,STON,KXNCAAFGAME,Bryant,Stony Brook,1763830800,API_UPDATE
KXNCAAFGAME-25NOV22LEHILAFA,KXNCAAFGAME-25NOV22LEHILAFA-LAFA,Lehigh at Lafayette Winner?,LAFA,KXNCAAFGAME,Lehigh,Lafayette,1763832600,API_UPDATE
KXNCAAFGAME-25NOV22CHARUGA,KXNCAAFGAME-25NOV22CHARUGA-UGA,Charlotte at Georgia Winner?,UGA,KXNCAAFGAME,Charlotte,Georgia,1763833500,API_UPDATE
KXNCAAFGAME-25NOV22MOREDRAK,KXNCAAFGAME-25NOV22MOREDRAK-DRAK,Morehead State at Drake Winner?,DRAK,KXNCAAFGAME,Morehead State,Drake,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22DAYTDAVI,KXNCAAFGAME-25NOV22DAYTDAVI-DAVI,Dayton at Davidson Winner?,DAVI,KXNCAAFGAME,Dayton,Davidson,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22VALPBUTL,KXNCAAFGAME-25NOV22VALPBUTL-BUTL,Valparaiso at Butler Winner?,BUTL,KXNCAAFGAME,Valparaiso,Butler,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22MURRINDI,KXNCAAFGAME-25NOV22MURRINDI-INDI,Murray State at Indiana State Winner?,INDI,KXNCAAFGAME,Murray State,Indiana State,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22THECEAST,KXNCAAFGAME-25NOV22THECEAST-EAST,The Citadel at East Tennessee State Winner?,EAST,KXNCAAFGAME,The Citadel,East Tennessee State,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22PRINPENN,KXNCAAFGAME-25NOV22PRINPENN-PENN,Princeton at Pennsylvania Winner?,PENN,KXNCAAFGAME,Princeton,Pennsylvania,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22CAMPTOWS,KXNCAAFGAME-25NOV22CAMPTOWS-TOWS,Campbell at Towson Winner?,TOWS,KXNCAAFGAME,Campbell,Towson,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22MAINNEWH,KXNCAAFGAME-25NOV22MAINNEWH-NEWH,Maine at New Hampshire Winner?,NEWH,KXNCAAFGAME,Maine,New Hampshire,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22UTMATENN,KXNCAAFGAME-25NOV22UTMATENN-TENN,UT Martin at Tennessee Tech Winner?,TENN,KXNCAAFGAME,UT Martin,Tennessee Tech,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22SACRVILL,KXNCAAFGAME-25NOV22SACRVILL-VILL,Sacred Heart at Villanova Winner?,VILL,KXNCAAFGAME,Sacred Heart,Villanova,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22SOUTDELA,KXNCAAFGAME-25NOV22SOUTDELA-DELA,South Carolina State at Delaware State Winner?,DELA,KXNCAAFGAME,South Carolina State,Delaware State,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22RICHWILL,KXNCAAFGAME-25NOV22RICHWILL-WILL,Richmond at William & Mary Winner?,WILL,KXNCAAFGAME,Richmond,William & Mary,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22ST.FSTON,KXNCAAFGAME-25NOV22ST.FSTON-STON,St. Francis (PA) at Stonehill Winner?,STON,KXNCAAFGAME,St. Francis (PA),Stonehill,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22GEORHOLY,KXNCAAFGAME-25NOV22GEORHOLY-HOLY,Georgetown at Holy Cross Winner?,HOLY,KXNCAAFGAME,Georgetown,Holy Cross,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22SOUTILLI,KXNCAAFGAME-25NOV22SOUTILLI-ILLI,Southern Illinois at Illinois State Winner?,ILLI,KXNCAAFGAME,Southern Illinois,Illinois State,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22BUCKCOLG,KXNCAAFGAME-25NOV22BUCKCOLG-COLG,Bucknell at Colgate Winner?,COLG,KXNCAAFGAME,Bucknell,Colgate,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22SANDSTET,KXNCAAFGAME-25NOV22SANDSTET-STET,San Diego at Stetson Winner?,STET,KXNCAAFGAME,San Diego,Stetson,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22MARIPRES,KXNCAAFGAME-25NOV22MARIPRES-PRES,Marist at Presbyterian Winner?,PRES,KXNCAAFGAME,Marist,Presbyterian,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22HAMPRHOD,KXNCAAFGAME-25NOV22HAMPRHOD-RHOD,Hampton at Rhode Island Winner?,RHOD,KXNCAAFGAME,Hampton,Rhode Island,1763834400,API_UPDATE
KXNCAAFGAME-25NOV22CHATWOFF,KXNCAAFGAME-25NOV22CHATWOFF-WOFF,Chattanooga at Wofford Winner?,WOFF,KXNCAAFGAME,Chattanooga,Wofford,1763836200,API_UPDATE
KXNCAAFGAME-25NOV22WESTGARD,KXNCAAFGAME-25NOV22WESTGARD-GARD,Western Illinois at Gardner-Webb Winner?,GARD,KXNCAAFGAME,Western Illinois,Gardner-Webb,1763836200,API_UPDATE
KXNCAAFGAME-25NOV22YOUNNORT,KXNCAAFGAME-25NOV22YOUNNORT-NORT,Youngstown State at Northern Iowa Winner?,NORT,KXNCAAFGAME,Youngstown State,Northern Iowa,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22MONTMONT,KXNCAAFGAME-25NOV22MONTMONT-MONT,Montana State at Montana Winner?,MONT,KXNCAAFGAME,Montana State,Montana,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22SOUTNORT,KXNCAAFGAME-25NOV22SOUTNORT-NORT,Southern Utah at North Alabama Winner?,NORT,KXNCAAFGAME,Southern Utah,North Alabama,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22NEVWYO,KXNCAAFGAME-25NOV22NEVWYO-WYO,Nevada at Wyoming Winner?,WYO,KXNCAAFGAME,Nevada,Wyoming,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22DUQUROBE,KXNCAAFGAME-25NOV22DUQUROBE-ROBE,Duquesne at Robert Morris Winner?,ROBE,KXNCAAFGAME,Duquesne,Robert Morris,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22SOUTNORT,KXNCAAFGAME-25NOV22SOUTNORT-NORT,South Dakota State at North Dakota Winner?,NORT,KXNCAAFGAME,South Dakota State,North Dakota,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22LINDSOUT,KXNCAAFGAME-25NOV22LINDSOUT-SOUT,Lindenwood at Southeast Missouri State Winner?,SOUT,KXNCAAFGAME,Lindenwood,Southeast Missouri State,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22EASTALA,KXNCAAFGAME-25NOV22EASTALA-ALA,Eastern Illinois at Alabama Winner?,ALA,KXNCAAFGAME,Eastern Illinois,Alabama,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22MERCAUB,KXNCAAFGAME-25NOV22MERCAUB-AUB,Mercer at Auburn Winner?,AUB,KXNCAAFGAME,Mercer,Auburn,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22TENNCHAR,KXNCAAFGAME-25NOV22TENNCHAR-CHAR,Tennessee State at Charleston Southern Winner?,CHAR,KXNCAAFGAME,Tennessee State,Charleston Southern,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22NORTELON,KXNCAAFGAME-25NOV22NORTELON-ELON,North Carolina A&T at Elon Winner?,ELON,KXNCAAFGAME,North Carolina A&T,Elon,1763838000,API_UPDATE
KXNCAAFGAME-25NOV22INCAHOUS,KXNCAAFGAME-25NOV22INCAHOUS-HOUS,Incarnate Word at Houston Christian Winner?,HOUS,KXNCAAFGAME,Incarnate Word,Houston Christian,1763841600,API_UPDATE
KXNCAAFGAME-25NOV22NORTWEBE,KXNCAAFGAME-25NOV22NORTWEBE-WEBE,Northern Arizona at Weber State Winner?,WEBE,KXNCAAFGAME,Northern Arizona,Weber State,1763841600,API_UPDATE
KXNCAAFGAME-25NOV22ALABTEXA,KXNCAAFGAME-25NOV22ALABTEXA-TEXA,Alabama A&M at Texas Southern Winner?,TEXA,KXNCAAFGAME,Alabama A&M,Texas Southern,1763841600,API_UPDATE
KXNCAAFGAME-25NOV22ARKAALAB,KXNCAAFGAME-25NOV22ARKAALAB-ALAB,Arkansas-Pine Bluff at Alabama State Winner?,ALAB,KXNCAAFGAME,Arkansas-Pine Bluff,Alabama State,1763841600,API_UPDATE
KXNCAAFGAME-25NOV22JACKFLOR,KXNCAAFGAME-25NOV22JACKFLOR-FLOR,Jacksonville State at Florida International Winner?,FLOR,KXNCAAFGAME,Jacksonville State,Florida International,1763843400,API_UPDATE
KXNCAAFGAME-25NOV22SYRND,KXNCAAFGAME-25NOV22SYRND-ND,Syracuse at Notre Dame Winner?,ND,KXNCAAFGAME,Syracuse,Notre Dame,1763843400,API_UPDATE
KXNCAAFGAME-25NOV22NORFHOWA,KXNCAAFGAME-25NOV22NORFHOWA-HOWA,Norfolk State at Howard Winner?,HOWA,KXNCAAFGAME,Norfolk State,Howard,1763843400,API_UPDATE
KXNCAAFGAME-25NOV22ST.TNORT,KXNCAAFGAME-25NOV22ST.TNORT-NORT,St. Thomas (MN) at North Dakota State Winner?,NORT,KXNCAAFGAME,St. Thomas (MN),North Dakota State,1763843400,API_UPDATE
KXNCAAFGAME-25NOV22BETHFLOR,KXNCAAFGAME-25NOV22BETHFLOR-FLOR,Bethune-Cookman at Florida A&M Winner?,FLOR,KXNCAAFGAME,Bethune-Cookman,Florida A&M,1763843400,API_UPDATE
KXNCAAFGAME-25NOV22JACKALCO,KXNCAAFGAME-25NOV22JACKALCO-ALCO,Jackson State at Alcorn State Winner?,ALCO,KXNCAAFGAME,Jackson State,Alcorn State,1763843400,API_UPDATE
KXNCAAFGAME-25NOV22MCNELAMA,KXNCAAFGAME-25NOV22MCNELAMA-LAMA,McNeese at Lamar Winner?,LAMA,KXNCAAFGAME,McNeese,Lamar,1763845200,API_UPDATE
KXNCAAFGAME-25NOV22SACRUCDA,KXNCAAFGAME-25NOV22SACRUCDA-UCDA,Sacramento State at UC Davis Winner?,UCDA,KXNCAAFGAME,Sacramento State,UC Davis,1763845200,API_UPDATE
KXNCAAFGAME-25NOV22IDAHIDAH,KXNCAAFGAME-25NOV22IDAHIDAH-IDAH,Idaho State at Idaho Winner?,IDAH,KXNCAAFGAME,Idaho State,Idaho,1763845200,API_UPDATE
KXNCAAFGAME-25NOV22EASTUTAH,KXNCAAFGAME-25NOV22EASTUTAH-UTAH,Eastern Kentucky at Utah Tech Winner?,UTAH,KXNCAAFGAME,Eastern Kentucky,Utah Tech,1763845200,API_UPDATE
KXNCAAFGAME-25NOV22AUSTTARL,KXNCAAFGAME-25NOV22AUSTTARL-TARL,Austin Peay at Tarleton State Winner?,TARL,KXNCAAFGAME,Austin Peay,Tarleton State,1763848800,API_UPDATE
KXNCAAFGAME-25NOV22ABILCENT,KXNCAAFGAME-25NOV22ABILCENT-CENT,Abilene Christian at Central Arkansas Winner?,CENT,KXNCAAFGAME,Abilene Christian,Central Arkansas,1763848800,API_UPDATE
KXNCAAFGAME-25NOV22EASTCALP,KXNCAAFGAME-25NOV22EASTCALP-CALP,Eastern Washington at Cal Poly Winner?,CALP,KXNCAAFGAME,Eastern Washington,Cal Poly,1763848800,API_UPDATE
KXNCAAFGAME-25NOV22EASTUTRI,KXNCAAFGAME-25NOV22EASTUTRI-UTRI,East Texas A&M at UT Rio Grande Valley Winner?,UTRI,KXNCAAFGAME,East Texas A&M,UT Rio Grande Valley,1763852400,API_UPDATE
KXNCAAFGAME-25NOV23UNMAFA,KXNCAAFGAME-25NOV23UNMAFA-AFA,New Mexico at Air Force Winner?,AFA,KXNCAAFGAME,New Mexico,Air Force,1763856000,API_UPDATE
KXNCAAFGAME-25NOV23USUFRES,KXNCAAFGAME-25NOV23USUFRES-FRES,Utah State at Fresno State Winner?,FRES,KXNCAAFGAME,Utah State,Fresno State,1763868600,API_UPDATE
KXNCAAFGAME-25NOV25WMUEMU,KXNCAAFGAME-25NOV25WMUEMU-EMU,Western Michigan at Eastern Michigan Winner?,EMU,KXNCAAFGAME,Western Michigan,Eastern Michigan,1764046800,API_UPDATE
KXNCAAFGAME-25NOV25BGSUMASS,KXNCAAFGAME-25NOV25BGSUMASS-MASS,Bowling Green at Massachusetts Winner?,MASS,KXNCAAFGAME,Bowling Green,Massachusetts,1764046800,API_UPDATE
KXNCAAFGAME-25NOV27TUSKALAB,KXNCAAFGAME-25NOV27TUSKALAB-ALAB,Tuskegee at Alabama State Winner?,ALAB,KXNCAAFGAME,Tuskegee,Alabama State,1764273600,API_UPDATE
KXNCAAFGAME-25NOV28NAVYMEM,KXNCAAFGAME-25NOV28NAVYMEM-MEM,Navy at Memphis Winner?,MEM,KXNCAAFGAME,Navy,Memphis,1764289800,API_UPDATE
KXNCAAFGAME-25NOV28ARIZASU,KXNCAAFGAME-25NOV28ARIZASU-ASU,Arizona at Arizona State Winner?,ASU,KXNCAAFGAME,Arizona,Arizona State,1764306000,API_UPDATE
KXNCAAFGAME-25NOV28IOWANEB,KXNCAAFGAME-25NOV28IOWANEB-NEB,Iowa at Nebraska Winner?,NEB,KXNCAAFGAME,Iowa,Nebraska,1764349200,API_UPDATE
KXNCAAFGAME-25NOV28KENTNIU,KXNCAAFGAME-25NOV28KENTNIU-NIU,Kent State at Northern Illinois Winner?,NIU,KXNCAAFGAME,Kent State,Northern Illinois,1764349200,API_UPDATE
KXNCAAFGAME-25NOV28OHIOBUFF,KXNCAAFGAME-25NOV28OHIOBUFF-BUFF,Ohio at Buffalo Winner?,BUFF,KXNCAAFGAME,Ohio,Buffalo,1764349200,API_UPDATE
KXNCAAFGAME-25NOV28UTAHKU,KXNCAAFGAME-25NOV28UTAHKU-KU,Utah at Kansas Winner?,KU,KXNCAAFGAME,Utah,Kansas,1764349200,API_UPDATE
KXNCAAFGAME-25NOV28MISSMSST,KXNCAAFGAME-25NOV28MISSMSST-MSST,Ole Miss at Mississippi State Winner?,MSST,KXNCAAFGAME,Ole Miss,Mississippi State,1764349200,API_UPDATE
KXNCAAFGAME-25NOV28AFACSU,KXNCAAFGAME-25NOV28AFACSU-CSU,Air Force at Colorado State Winner?,CSU,KXNCAAFGAME,Air Force,Colorado State,1764360000,API_UPDATE
KXNCAAFGAME-25NOV28UGAGT,KXNCAAFGAME-25NOV28UGAGT-GT,Georgia at Georgia Tech Winner?,GT,KXNCAAFGAME,Georgia,Georgia Tech,1764361800,API_UPDATE
KXNCAAFGAME-25NOV28SDSUUNM,KXNCAAFGAME-25NOV28SDSUUNM-UNM,San Diego State at New Mexico Winner?,UNM,KXNCAAFGAME,San Diego State,New Mexico,1764361800,API_UPDATE
KXNCAAFGAME-25NOV28TEMUNT,KXNCAAFGAME-25NOV28TEMUNT-UNT,Temple at North Texas Winner?,UNT,KXNCAAFGAME,Temple,North Texas,1764361800,API_UPDATE
KXNCAAFGAME-25NOV28BSUUSU,KXNCAAFGAME-25NOV28BSUUSU-USU,Boise State at Utah State Winner?,USU,KXNCAAFGAME,Boise State,Utah State,1764363600,API_UPDATE
KXNCAAFGAME-25NOV29INDPUR,KXNCAAFGAME-25NOV29INDPUR-PUR,Indiana at Purdue Winner?,PUR,KXNCAAFGAME,Indiana,Purdue,1764376200,API_UPDATE
KXNCAAFGAME-25NOV29TXAMTEX,KXNCAAFGAME-25NOV29TXAMTEX-TEX,Texas A&M at Texas Winner?,TEX,KXNCAAFGAME,Texas A&M,Texas,1764376200,API_UPDATE
KXNCAAFGAME-25NOV29WISMINN,KXNCAAFGAME-25NOV29WISMINN-MINN,Wisconsin at Minnesota Winner?,MINN,KXNCAAFGAME,Wisconsin,Minnesota,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29BCSYR,KXNCAAFGAME-25NOV29BCSYR-SYR,Boston College at Syracuse Winner?,SYR,KXNCAAFGAME,Boston College,Syracuse,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29WAKEDUKE,KXNCAAFGAME-25NOV29WAKEDUKE-DUKE,Wake Forest at Duke Winner?,DUKE,KXNCAAFGAME,Wake Forest,Duke,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29UNCNCST,KXNCAAFGAME-25NOV29UNCNCST-NCST,North Carolina at NC State Winner?,NCST,KXNCAAFGAME,North Carolina,NC State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29HOUBAY,KXNCAAFGAME-25NOV29HOUBAY-BAY,Houston at Baylor Winner?,BAY,KXNCAAFGAME,Houston,Baylor,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29CINTCU,KXNCAAFGAME-25NOV29CINTCU-TCU,Cincinnati at TCU Winner?,TCU,KXNCAAFGAME,Cincinnati,TCU,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29FRESSJSU,KXNCAAFGAME-25NOV29FRESSJSU-SJSU,Fresno State at San José State Winner?,SJSU,KXNCAAFGAME,Fresno State,San José State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29ARKAAPPS,KXNCAAFGAME-25NOV29ARKAAPPS-APPS,Arkansas State at App State Winner?,APPS,KXNCAAFGAME,Arkansas State,App State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29JMUCCAR,KXNCAAFGAME-25NOV29JMUCCAR-CCAR,James Madison at Coastal Carolina Winner?,CCAR,KXNCAAFGAME,James Madison,Coastal Carolina,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29GASOMRSH,KXNCAAFGAME-25NOV29GASOMRSH-MRSH,Georgia Southern at Marshall Winner?,MRSH,KXNCAAFGAME,Georgia Southern,Marshall,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29GEORODU,KXNCAAFGAME-25NOV29GEORODU-ODU,Georgia State at Old Dominion Winner?,ODU,KXNCAAFGAME,Georgia State,Old Dominion,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29ULMOULL,KXNCAAFGAME-25NOV29ULMOULL-ULL,UL Monroe at Louisiana Winner?,ULL,KXNCAAFGAME,UL Monroe,Louisiana,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29TROYUSM,KXNCAAFGAME-25NOV29TROYUSM-USM,Troy at Southern Miss Winner?,USM,KXNCAAFGAME,Troy,Southern Miss,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29USATXST,KXNCAAFGAME-25NOV29USATXST-TXST,South Alabama at Texas State Winner?,TXST,KXNCAAFGAME,South Alabama,Texas State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29CHARTULN,KXNCAAFGAME-25NOV29CHARTULN-TULN,Charlotte at Tulane Winner?,TULN,KXNCAAFGAME,Charlotte,Tulane,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29ARMYUTSA,KXNCAAFGAME-25NOV29ARMYUTSA-UTSA,Army at UTSA Winner?,UTSA,KXNCAAFGAME,Army,UTSA,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29UCFBYU,KXNCAAFGAME-25NOV29UCFBYU-BYU,UCF at BYU Winner?,BYU,KXNCAAFGAME,UCF,BYU,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29VTUVA,KXNCAAFGAME-25NOV29VTUVA-UVA,Virginia Tech at Virginia Winner?,UVA,KXNCAAFGAME,Virginia Tech,Virginia,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29RICEUSF,KXNCAAFGAME-25NOV29RICEUSF-USF,Rice at South Florida Winner?,USF,KXNCAAFGAME,Rice,South Florida,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29UCLAUSC,KXNCAAFGAME-25NOV29UCLAUSC-USC,UCLA at USC Winner?,USC,KXNCAAFGAME,UCLA,USC,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29MDMSU,KXNCAAFGAME-25NOV29MDMSU-MSU,Maryland at Michigan State Winner?,MSU,KXNCAAFGAME,Maryland,Michigan State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29ECUFAU,KXNCAAFGAME-25NOV29ECUFAU-FAU,East Carolina at Florida Atlantic Winner?,FAU,KXNCAAFGAME,East Carolina,Florida Atlantic,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29TOLCMU,KXNCAAFGAME-25NOV29TOLCMU-CMU,Toledo at Central Michigan Winner?,CMU,KXNCAAFGAME,Toledo,Central Michigan,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29BALLMOH,KXNCAAFGAME-25NOV29BALLMOH-MOH,Ball State at Miami (OH) Winner?,MOH,KXNCAAFGAME,Ball State,Miami (OH),1764392400,API_UPDATE
KXNCAAFGAME-25NOV29FLORSAMH,KXNCAAFGAME-25NOV29FLORSAMH-SAMH,Florida International at Sam Houston Winner?,SAMH,KXNCAAFGAME,Florida International,Sam Houston,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29UABTLSA,KXNCAAFGAME-25NOV29UABTLSA-TLSA,UAB at Tulsa Winner?,TLSA,KXNCAAFGAME,UAB,Tulsa,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29PSURUTG,KXNCAAFGAME-25NOV29PSURUTG-RUTG,Penn State at Rutgers Winner?,RUTG,KXNCAAFGAME,Penn State,Rutgers,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29NDSTAN,KXNCAAFGAME-25NOV29NDSTAN-STAN,Notre Dame at Stanford Winner?,STAN,KXNCAAFGAME,Notre Dame,Stanford,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29OREWASH,KXNCAAFGAME-25NOV29OREWASH-WASH,Oregon at Washington Winner?,WASH,KXNCAAFGAME,Oregon,Washington,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29ALAAUB,KXNCAAFGAME-25NOV29ALAAUB-AUB,Alabama at Auburn Winner?,AUB,KXNCAAFGAME,Alabama,Auburn,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29LSUOKLA,KXNCAAFGAME-25NOV29LSUOKLA-OKLA,LSU at Oklahoma Winner?,OKLA,KXNCAAFGAME,LSU,Oklahoma,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29MIAPITT,KXNCAAFGAME-25NOV29MIAPITT-PITT,Miami at Pittsburgh Winner?,PITT,KXNCAAFGAME,Miami,Pittsburgh,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29NWILL,KXNCAAFGAME-25NOV29NWILL-ILL,Northwestern at Illinois Winner?,ILL,KXNCAAFGAME,Northwestern,Illinois,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29FSUFLA,KXNCAAFGAME-25NOV29FSUFLA-FLA,Florida State at Florida Winner?,FLA,KXNCAAFGAME,Florida State,Florida,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29SMUCAL,KXNCAAFGAME-25NOV29SMUCAL-CAL,SMU at California Winner?,CAL,KXNCAAFGAME,SMU,California,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29COLOKSU,KXNCAAFGAME-25NOV29COLOKSU-KSU,Colorado at Kansas State Winner?,KSU,KXNCAAFGAME,Colorado,Kansas State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29ISUOKST,KXNCAAFGAME-25NOV29ISUOKST-OKST,Iowa State at Oklahoma State Winner?,OKST,KXNCAAFGAME,Iowa State,Oklahoma State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29TTUWVU,KXNCAAFGAME-25NOV29TTUWVU-WVU,Texas Tech at West Virginia Winner?,WVU,KXNCAAFGAME,Texas Tech,West Virginia,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29VANTENN,KXNCAAFGAME-25NOV29VANTENN-TENN,Vanderbilt at Tennessee Winner?,TENN,KXNCAAFGAME,Vanderbilt,Tennessee,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29MIZZARK,KXNCAAFGAME-25NOV29MIZZARK-ARK,Missouri at Arkansas Winner?,ARK,KXNCAAFGAME,Missouri,Arkansas,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29UKLOU,KXNCAAFGAME-25NOV29UKLOU-LOU,Kentucky at Louisville Winner?,LOU,KXNCAAFGAME,Kentucky,Louisville,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29UTEPDELA,KXNCAAFGAME-25NOV29UTEPDELA-DELA,UTEP at Delaware Winner?,DELA,KXNCAAFGAME,UTEP,Delaware,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29WKUJACK,KXNCAAFGAME-25NOV29WKUJACK-JACK,Western Kentucky at Jacksonville State Winner?,JACK,KXNCAAFGAME,Western Kentucky,Jacksonville State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29LTMISS,KXNCAAFGAME-25NOV29LTMISS-MISS,Louisiana Tech at Missouri State Winner?,MISS,KXNCAAFGAME,Louisiana Tech,Missouri State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29MTSUNMSU,KXNCAAFGAME-25NOV29MTSUNMSU-NMSU,Middle Tennessee at New Mexico State Winner?,NMSU,KXNCAAFGAME,Middle Tennessee,New Mexico State,1764392400,API_UPDATE
KXNCAAFGAME-25NOV29OSUMICH,KXNCAAFGAME-25NOV29OSUMICH-MICH,Ohio State at Michigan Winner?,MICH,KXNCAAFGAME,Ohio State,Michigan,1764435600,API_UPDATE
KXNCAAFGAME-25NOV29CLEMSCAR,KXNCAAFGAME-25NOV29CLEMSCAR-SCAR,Clemson at South Carolina Winner?,SCAR,KXNCAAFGAME,Clemson,South Carolina,1764435600,API_UPDATE
KXNCAAFGAME-25NOV29GRAMSOUT,KXNCAAFGAME-25NOV29GRAMSOUT-SOUT,Grambling at Southern Winner?,SOUT,KXNCAAFGAME,Grambling,Southern,1764442800,API_UPDATE
KXNCAAFGAME-25NOV29FLORMISS,KXNCAAFGAME-25NOV29FLORMISS-MISS,Florida A&M at Mississippi Valley State Winner?,MISS,KXNCAAFGAME,Florida A&M,Mississippi Valley State,1764446400,API_UPDATE
KXNCAAFGAME-25NOV29KENNLIB,KXNCAAFGAME-25NOV29KENNLIB-LIB,Kennesaw State at Liberty Winner?,LIB,KXNCAAFGAME,Kennesaw State,Liberty,1764448200,API_UPDATE
KXNCAAFGAME-25NOV29ORSTWSU,KXNCAAFGAME-25NOV29ORSTWSU-WSU,Oregon State at Washington State Winner?,WSU,KXNCAAFGAME,Oregon State,Washington State,1764459000,API_UPDATE
KXNCAAFGAME-25NOV30UNLVNEV,KXNCAAFGAME-25NOV30UNLVNEV-NEV,UNLV at Nevada Winner?,NEV,KXNCAAFGAME,UNLV,Nevada,1764468000,API_UPDATE
KXNCAAFGAME-25NOV30WYOHAWA,KXNCAAFGAME-25NOV30WYOHAWA-HAWA,Wyoming at Hawai'i Winner?,HAWA,KXNCAAFGAME,Wyoming,Hawai'i,1764475200,API_UPDATE
KXNCAAFGAME-25DEC13ARMYNAVY,KXNCAAFGAME-25DEC13ARMYNAVY-NAVY,Army at Navy Winner?,NAVY,KXNCAAFGAME,Army,Navy,1765656000,API_UPDATE
